Review ID,Username,Rating,Review Text,Date
140494a4-9a96-43a7-a4cc-93b6b6fa570e,Pengguna Google,5,lebih mudah dan cepat,2025-05-26 10:47:47
411d3f09-7b66-4a97-a5b0-788e0604b624,Pengguna Google,5,membantu sekali,2025-05-26 10:14:23
09910345-7369-4f26-99d5-b3d0e27d23ef,Pengguna Google,5,Cukup jelas dan mudah di pahami,2025-05-26 08:24:35
9a7f5e0c-f06f-45d1-beda-6c4132557d64,Pengguna Google,5,fast respon,2025-05-26 08:19:40
edc64cac-4b26-4ad4-ad66-611e1275322c,Pengguna Google,5,"aplikasi nya bagus respon dokter nya cepat dan ramah,kalian juga wajib download 🥰",2025-05-26 07:58:37
f255d942-f144-4562-b5bd-b739c7fbe09b,Pengguna Google,1,pesanan dibatalkan 5 kali padahal lagi butuh banget obat,2025-05-26 00:21:01
480656b8-d527-41e2-af2a-11a28433cdb0,Pengguna Google,5,puas,2025-05-26 00:00:47
27cd114c-f84c-4bcc-a22c-1f3dac3febd2,Pengguna Google,5,membantu sekali apalagi ad asuransi Prudential,2025-05-25 22:05:53
477cbc5e-a1a2-4fec-bd03-364eeefadf9d,Pengguna Google,5,bisa konsultasi dengan dokter tanpa harus mengantri. benar benar praktis.,2025-05-25 20:39:49
6bd439df-5968-43d8-b1fc-26365d44d60a,Pengguna Google,5,apk nya membantu,2025-05-25 20:37:53
4c623492-870c-4a8b-9b72-92c7e846890c,Pengguna Google,5,"pelayanan baik, informasi jelas dan cepat",2025-05-25 19:00:54
0a50bdf3-7d97-4919-a1fe-89bdd6ab83a7,Pengguna Google,1,"saya mau pakai ""pengingat obat"" tp ternyata ga bs diubah bagian *berapa kali sehari* itu ga bs diubah cuma bisa diubah jam saja, misalnya mau mengubah jadwal minum obat jd ke 2×sehari/ setiap 5 jam sekali, ga bs diubah, cm bs 3 × sehari. Pdhl sy udh berobat diaplikasi jd krn ga bs diubah, harus unduh aplikasi lain. Jd harus pake 2 aplikasi berbeda",2025-05-25 17:33:23
7d1a7219-4bee-46fe-b6ea-263bf4ace18d,Pengguna Google,5,good respon,2025-05-25 11:30:41
aa2e94ab-caad-4b3c-8543-cc7f336cf1b7,Pengguna Google,5,mantapp,2025-05-25 10:43:13
c42a07bd-9b14-45b5-9418-ec84b5e076f3,Pengguna Google,5,membantu sekali konsultasi dikala panik kalau butuh pengarahan dokter,2025-05-25 09:06:28
0b381c3e-526f-41c9-83be-c3228780391b,Pengguna Google,5,fast respond,2025-05-25 08:33:48
bf30f5bd-9067-4c6e-9ca0-5561b8763f1e,Pengguna Google,1,"pesananan saya 6jam lebih ga dikirim. nelpon cs gabisa no nya, gmail, ga jelas jawabannya. pihak halodoc ga ngasi peringatan apapun sama gosennya. pihak gosennya pun ga ngasih tenggat waktu kalp barang telat datang.",2025-05-25 06:42:41
78602f19-fdbb-4aa1-9703-8861afa646c3,Pengguna Google,5,sangat puas,2025-05-24 22:19:22
689eec38-3e62-4962-a5eb-45e6f507790e,Pengguna Google,5,memuaskan,2025-05-24 21:54:37
01cbd6d1-8367-49c0-8305-bbe112267fb8,Pengguna Google,5,"dokter fast respon, terima kasih untuk dokter yg sudah membantu saya untuk pemulihan",2025-05-24 19:11:49
a8b675be-d50d-4e4d-94f8-7e382d7e6c79,Pengguna Google,5,dokternya benar² baik dan diagnosanya cepat,2025-05-24 18:50:46
11bc6dec-e25a-4016-bebf-11cb584931c5,Pengguna Google,1,"udah bayar tapi gk ada respone dari dokternya,...!!!",2025-05-24 18:22:29
46a66cdd-3967-4342-b6f2-f911404629fe,Pengguna Google,5,sangat membantu,2025-05-24 17:44:59
38d1faeb-7634-4a1f-9eff-58e9e2fbae64,Pengguna Google,5,ok,2025-05-24 17:43:11
80c519e0-254e-407f-9b8f-3186db139d72,Pengguna Google,5,👍👍👍,2025-05-24 17:39:21
629942e6-e667-44ea-b12d-4bc099ac6bda,Pengguna Google,5,"bisa berobat cepat dari rumah, dokternya ramah dan cepat merespon",2025-05-24 16:36:49
0a2d1543-6f56-4539-888c-3948918fdfa5,Pengguna Google,5,sangat baik dan sangat membantu,2025-05-24 14:35:37
dc654674-89dd-4767-b92a-24dd1dcc2c67,Pengguna Google,5,okey,2025-05-24 14:11:04
3533a67a-11c4-4665-b925-17234217f95d,Pengguna Google,5,sangat membantu masyarakat luas.. semoga tetap eksis selalu,2025-05-24 12:08:34
360d7a77-6616-422c-8c4c-c9f4dcdeaa69,Pengguna Google,5,pesan sesuai cepat pengantaran,2025-05-24 11:56:11
3dafd561-ac52-4b1a-858a-da404994aabe,Pengguna Google,1,Keterangan status Pengiriman Barang dan Nama Toko Tidak Tercantum tidak bisa di lacak. juga tidak ada fasilitas chat,2025-05-24 10:43:28
2b477f25-7808-4d6f-b1e6-05d29512f62b,Pengguna Google,5,aplikasi yg sangat membantu,2025-05-24 07:12:27
211cae17-3aad-45c4-81dd-08c10e424349,Pengguna Google,5,sangat membantu mengenai kesehatan,2025-05-24 06:32:11
0d211eb5-9b73-48a3-8137-2d334bea7468,Pengguna Google,5,Puas dengan pelayanan konsultasi dokter spesialisnya,2025-05-24 00:07:48
46e2657e-2d4e-4911-aa6f-e2e4cb12f808,Pengguna Google,5,dokter2nya ramah2 dan bisa jd andalan saat dibutuhkan...good...,2025-05-23 20:22:29
34957ad1-3d49-45fd-9511-0d23911d3167,Pengguna Google,5,bagus dan membantu,2025-05-23 19:39:25
75c77942-4a71-47d8-98cc-e1233bd1c9e9,Pengguna Google,5,sangat membantu ...,2025-05-23 19:03:27
f4468dcc-9d91-40b3-9d18-c53deb1f7bc9,Pengguna Google,5,sangat membantu ...,2025-05-23 18:37:43
4c4b93c2-fc5f-46d6-b880-d333406d1126,Pengguna Google,5,Mantap,2025-05-23 16:33:10
3c57f1ad-8043-4c13-9b95-ab1faf5512d7,Pengguna Google,5,pelayanan ramah dan menyenangkan,2025-05-23 15:45:02
5db8d777-bc3c-43a9-90eb-0ad7c3fa2e31,Pengguna Google,5,positif dan thumbs up,2025-05-23 13:06:33
3d75da46-7a57-4f55-9cce-8d2115e650d8,Pengguna Google,4,penanganan yang cepat,2025-05-23 11:29:47
aef2f54e-50fc-4f9b-9540-0e97dedbaba9,Pengguna Google,4,helpful,2025-05-23 10:30:35
a3d19034-3d58-4143-9f6f-a2ef469e7f79,Pengguna Google,5,top,2025-05-23 10:02:24
b305a19c-fa3e-4969-a712-91566d1415e8,Pengguna Google,5,sangat membantu..,2025-05-23 10:00:21
0aec796c-b506-4539-ac17-702e93f8a469,Pengguna Google,5,Sangat membantu dan dokter nya fast respon,2025-05-23 08:13:30
bb0c807b-0dde-4b6f-96ce-6c187b511bfc,Pengguna Google,5,"Respon dokter cepat, terima kasih dok",2025-05-23 08:07:38
0db0eb27-6df0-402e-a2f4-bb0c222efd34,Pengguna Google,5,cepat membuat resep,2025-05-23 02:06:33
9aad3980-c2cc-40a9-a449-982d5454eb0b,Pengguna Google,5,sangat membantu untuk saya konsultasi dengan dokter dimanapun dan kapanpun itu . terima kasih halodoc 🙏🙏🙏,2025-05-22 23:41:17
226b21c1-ae50-4df2-90a3-b8b336c383d9,Pengguna Google,5,okkkkk,2025-05-22 23:35:19
c8f3bf1d-04ad-4f8f-90b0-bf7efe6056ee,Pengguna Google,5,halodoc sekarang responsif👍🏻,2025-05-22 22:35:59
2e5af717-9d6b-418a-81bf-09060a6591d0,Pengguna Google,5,sangat membantu mengetahui penyakit dan memberikan resep.,2025-05-22 22:24:08
83b35573-b250-463f-a39e-7de9eaa3ac3d,Pengguna Google,1,bayar mahal konsul eh gadapet jawaban keburu abis waktu!,2025-05-22 22:13:49
c6cb4e37-a446-4af7-a768-971dd1f1534e,Pengguna Google,5,Membantu,2025-05-22 21:45:14
1fa46ed3-cf02-48d8-965e-3ee28ab37ca6,Pengguna Google,5,"waaaaa gampang bgt cari obatnyaaa sumpah membantu syekali love bgt halodoc, cepet bgt lg sampenya",2025-05-22 20:05:16
5562b730-861d-40c6-9ea7-b90ad3db4a78,Pengguna Google,5,Sngat membantu,2025-05-22 19:28:04
163cdecf-455e-4bd4-8af4-48f303f903a4,Pengguna Google,4,sangat membantu,2025-05-22 18:27:58
516ff9b6-bc63-4da2-9abd-69e0d8811261,Pengguna Google,5,good job,2025-05-22 13:57:41
679c594d-0da2-41f2-aee3-f94af7b982e0,Pengguna Google,5,sangat memuaskan,2025-05-22 11:21:24
2db0ef9c-64d5-4ac7-89ac-c0e6a19e6b88,Pengguna Google,5,"bnyk perubahan signifikan di aplikasi. mudah digunakan, cepat, user friendly. aplikasi yg bagus",2025-05-22 11:19:10
73cb9b99-464d-4b5d-ade8-b9bd22a8c6a8,Pengguna Google,5,bagus aplikasinya,2025-05-22 09:08:03
34196d64-f5f8-4854-b63f-703627a68fed,Pengguna Google,5,ga biss d update,2025-05-22 07:09:12
eedf8c04-b518-484f-b9cd-860de04869da,Pengguna Google,5,sangat membantu,2025-05-22 00:14:03
e740fd37-de3f-4258-8ee7-ae7bd7864f43,Pengguna Google,5,sangat membantu.berobat tidak perlu keluar rumah,2025-05-21 21:40:04
38768b14-6f6e-45e7-b972-3aeb7987c84b,Pengguna Google,5,sangat membantu di saat urgent dan di butuhkan,2025-05-21 21:29:40
17680b1d-fec5-4747-b5e6-bbf6046a3f6a,Pengguna Google,5,"dokter cekatan bgt byk membantu org2 skt drpd ngantri di rs, thx buat para dokter ya",2025-05-21 20:40:34
6eab2298-4c35-4616-b230-fd049b5e06a7,Pengguna Google,5,good,2025-05-21 19:45:38
d0bd48d8-3be4-492b-9d35-e14b9d43736c,Pengguna Google,3,"Sangat membantu sekali bagi kami yang masih awam terhadap penyakit dan obat2an, ada kekurangannya yaitu apotik yang bekerjasama sering tidak memiliki obat yang diresepkan dokter terimakasih,semoga memberikan manfaat ke orang banyak",2025-05-21 18:59:21
162aca82-3213-4012-a6c8-ebd8cb96d1be,Pengguna Google,5,Fast Respon,2025-05-21 17:37:33
771f1e98-4ba1-4cfb-9f21-3e782dbc35aa,Pengguna Google,5,membantu banget kalau lagi genting tapi ga bisa langsung berangkat ke dokter,2025-05-21 17:16:18
057db635-8d0c-469a-8327-b59a3018966e,Pengguna Google,5,"penggunaan apps mudah, dokter jg sangat responsif, best",2025-05-21 15:19:18
5ef300cf-9416-45d2-9f89-f76007b48e37,Pengguna Google,5,sangat membantu,2025-05-21 11:32:49
79db73a9-b1bd-44b2-99ef-792d0bdf61af,Pengguna Google,5,mantap,2025-05-21 10:33:31
590f4abd-1934-4456-b8f2-6b02c9d70579,Pengguna Google,5,"kerennn, dokter nya humble semuaa",2025-05-21 10:17:30
60424a25-6c78-4b02-a17e-006022f2a402,Pengguna Google,5,"Semua -muanya Ok,,🙏",2025-05-21 08:45:04
b76b0d3a-2e1e-4507-a3ad-5c17ae92718d,Pengguna Google,5,sangat membantu dan dokter nya ramah 👍,2025-05-21 07:53:05
d87580e2-ef3f-4152-b297-51e69e0edd7a,Pengguna Google,5,dokternya sangat ramah dan fastrespon,2025-05-21 07:44:23
d459c3b4-9857-4ec9-9063-d0660e88ce6b,Pengguna Google,5,"sejauh ini respon dokternya bagus semua, semoga suamiku lekas sehat dgn resep doktermya",2025-05-21 07:09:31
aed0ca88-30f2-4952-8382-3ac5d18041f7,Pengguna Google,5,bagus,2025-05-21 07:06:09
31885eb3-8a51-4ad2-9aec-13a8702bfba1,Pengguna Google,5,penjelasannya oke bgt.. dokter cepat tanggap dan ramah..,2025-05-21 03:21:43
785f2c63-4dcc-4cc6-ab2e-7ae9c93bc41e,Pengguna Google,5,pelayanan nya ramah dan cepat,2025-05-21 03:01:39
93fd825e-69e7-4c3c-8bbf-042374414f83,Pengguna Google,5,mudah2an semakin banyak dokter yg berkualitas dan pelayanan lain juga yg semakin berkembang,2025-05-20 23:00:38
78b45ce6-ece3-425f-abf7-195a5284df6a,Pengguna Google,5,mantap,2025-05-20 22:16:36
c2b9bd12-2e50-4318-883c-98b9e6fe7889,Pengguna Google,1,pengalaman pertama ketika memakai aplikasi ini pesanan obat untuk ibu saya langsung dibatalkan padahal obat itu sangat diperlukan tanpa ada notifikasi pemberitahuan sampai saya mengecek di aplikasi kalo pesanan obat sayq dibatalkan sangat mengecewakan cukup sekali memakai aplikasi ini terima kasih,2025-05-20 20:48:27
4138f154-c65b-4b24-be77-8de4290dd7d5,Pengguna Google,5,memudahkan,2025-05-20 19:56:23
bffe62c9-5041-4279-8735-d9e925b3a515,Pengguna Google,5,pelayanan cepat pengantaran cepat konsultasi mudah,2025-05-20 18:47:27
ddea3b7b-bcc9-4c74-b170-6bba40710a80,Pengguna Google,3,wkt yg diberikan hanya 30 menit. jadi blm puas,2025-05-20 18:34:19
42dae493-19d6-4c2a-88c2-c3372cdddb62,Pengguna Google,5,suka bgttt,2025-05-20 16:58:05
e5facd24-fb39-478c-8202-351ad248618e,Pengguna Google,5,membantu sekali,2025-05-20 16:49:55
21f142cf-0ae9-4b0f-bad4-1d0b68965b8d,Pengguna Google,4,sangat membantu,2025-05-20 13:49:46
62cb71c1-302c-4330-8880-4a41234aaab7,Pengguna Google,5,utk tanggapan cepat bagus terima kasih,2025-05-20 10:35:28
93561e5d-1702-434e-b9db-1df785a492e5,Pengguna Google,5,good,2025-05-20 10:26:56
a5cfdd53-7e6c-44b9-a0f5-e60f4c715eef,Pengguna Google,5,Alhamdulillah. manfaat sekali. terima kasih,2025-05-20 09:31:49
4c35f77e-882f-46c6-8576-d997cafcecf5,Pengguna Google,5,terbaik,2025-05-20 07:03:13
499de354-c780-4b9a-824b-8fae76378b2f,Pengguna Google,5,sangat membantu,2025-05-20 04:01:32
10177639-c822-42e6-a60b-33031220aed2,Pengguna Google,5,"very good,buat dokter2nya, ramah dan sopan.good pokok ny smga penyakit saya cpet smbuh, aamiin.",2025-05-19 23:25:55
107b235a-469d-462a-a824-7114c35b9b91,Pengguna Google,5,keren dokternya baikkk,2025-05-19 22:01:03
989fac49-7d53-4efa-bcf2-a1acd3f44e84,Pengguna Google,5,"bagus, mudah dan cepat",2025-05-19 21:49:00
b2476a91-8c1a-4180-96e3-64b609bed6da,Pengguna Google,5,sangat puas,2025-05-19 20:23:51
c3546566-15d8-46c2-b063-0a82423943cf,Pengguna Google,5,dokternya ramah dan tidak hanya fokus ke penyakitnya tapi kebiasaan sebelumny jd rekomendasi obatny tokcer langsung mendingan terimakasih halodoc,2025-05-19 19:27:24
950b3445-296a-41f6-bb7e-13c4d3c94b5a,Pengguna Google,5,sangat membantu untuk konsultasi awal,2025-05-19 19:23:00
5b81371c-5c1c-4eae-86c1-1e2dbc4de56f,Pengguna Google,5,konsultasi yang komunikatif sangat membantu terimakasih,2025-05-19 18:51:15
546f7f19-c474-4272-bb1f-e5b63b219249,Pengguna Google,5,Mempermudah konsultasi dirumah,2025-05-19 18:20:00
1b5cc941-7fda-4113-b11e-acf54c3d5198,Pengguna Google,5,dokternya baik & sabar,2025-05-19 17:15:48
418f954e-df50-4f78-bde3-e041c92f3909,Pengguna Google,1,"respon lama, saran lama, keburu habis waktunya buat nunggu respon dokternya, endingnya g dpet saran apa apa, tlong dong merugikan bgt, sia sia jg",2025-05-19 17:12:02
ab4f7f91-ec20-4dd4-9c56-eaac7fd8ec28,Pengguna Google,5,pelayanan ramah dan pengiriman cepat.,2025-05-19 15:54:47
ec11cbdc-486a-41db-9518-4e769ae01712,Pengguna Google,5,TOP pelayanan dokter dokter nya,2025-05-19 15:49:48
563825b1-943c-48a3-a2a3-f65d34625785,Pengguna Google,3,"ketika membeli obat keras dilanjutkan untuk konsultasi dokter dulu, setela klik konsultasi malah dokter tidak tersedia, menunggu sudah lebih dari 1 jam,padahal urgent",2025-05-19 15:44:04
619a3c37-eafa-4ef8-b739-f369cf5686b1,Pengguna Google,5,"proses pembayaran mudah, konsul ke dokter cepat dan bisa kirim foto, obat juga cepat sampai.mantap",2025-05-19 14:18:59
99bfd59c-c8e4-4f5b-a420-36934f1e437f,Pengguna Google,5,bagus sekali konsultasi ke halodoc dokter nya fast respon dan sangat teliti,2025-05-19 13:32:20
553176de-7821-4609-9234-9b83ddcd3397,Pengguna Google,5,"bagusss, sangat membantu ketika tidak ada waktu untuk konsul dokter offline",2025-05-19 10:33:24
f1bda0a6-acab-4949-9a66-f049b403c0ae,Pengguna Google,5,Untuk pembelian obat lancar dan bisa chat dengan dokternya juga...,2025-05-19 10:20:21
a829d3d9-61b1-4ed8-84a7-9bd585552ff7,Pengguna Google,5,"terimakasih dok ,dokter nya baik semoga resep yang di berikan manjur di suami saya",2025-05-19 09:53:03
4d956382-e543-46bf-aa0f-6cd416d95870,Pengguna Google,5,ok lah,2025-05-19 09:19:29
407a8f73-d29a-4508-bad1-afe17b3a2864,Pengguna Google,5,"terima kasih halodoc, terimakasih dokter Jessica sangat membantu sekali.",2025-05-19 07:38:55
6c55cf4a-6f01-45c9-89f4-47edc5587331,Pengguna Google,5,"baik, sangat membantu",2025-05-18 23:36:59
c9fc6e0b-b00f-4eee-8d54-4679388fae5c,Pengguna Google,5,sangat membantu sekali bagi para ibu yg mempunyai anak balita...apalagi anak balitanya tidak ada yg jaga...terimakasih sudah sangat mempermudah kami untuk konsultasi kesehatan...,2025-05-18 22:36:55
6243aad0-18d5-4624-ba1a-86d32b8321b4,Pengguna Google,5,dr. Corry dokternya ramah semoga bisa membantu kulit sy yg lagi bermasalah. menjawab semua pertanyaan kita. trm kasih dokter,2025-05-18 22:33:06
048ba56c-381b-45ac-a2f3-79e42d778093,Pengguna Google,1,"saya beli obat , malah di batalkan oleh sistem yang kocak itu saya udah bayar ongkir nya malah di balikin nya ke apk nya padahal saya bayar ongkir nya lewat mbanking anehhh",2025-05-18 21:52:52
e3377784-e91e-4495-ab1b-15ed09f0db49,Pengguna Google,2,biasa pake ini gapernah bermasalah. ini udh coba sejam lebih buat pembayaran gabisa semuanya mau pake via apa juga. heran udh bolak balik tetep gabisa,2025-05-18 21:46:17
deb124b7-f7f9-4383-874b-753c9d916e53,Pengguna Google,2,"konsultasi yang sia-sia. sulit membedakan dokter online dengan frontliner apotik, hanya meresepkan obat, tanpa mengerti kecocokan utk pemyakit. jika saya jadi dokter online spt ini saya akan resepkan paracetamol utk semua pemyakit pasien. bedanya 100mg, 200, 500, saja.",2025-05-18 20:34:31
28798e4c-fc88-463d-9c7e-a9ebc95248f1,Pengguna Google,1,"aku udh langganan halodoc dri dulu tpi ga pernah ada masalah tpi sekarang mau konsultasi udh menghubungkan akun bank pun suruh menghubungan trus bolakbalik ga jadi jadi, org sakit dibikin emosi mau priksa doang pante' aku udh kecewa bgt mau uninstall aplikasi ga guna",2025-05-18 19:35:55
846556c3-5284-4feb-ac67-ec8353560e4f,Pengguna Google,5,sangat membantu,2025-05-18 18:12:10
f568d6b5-a5be-4698-9e3b-ddb62c723e3f,Pengguna Google,5,sangat membantu tanpa harus keluar rumah.,2025-05-18 17:27:23
fdac694a-6514-4b9d-94ca-813b0e2f4bd0,Pengguna Google,5,terbaik,2025-05-18 15:37:45
54cb1765-b408-4590-98c3-8797d8ce2300,Pengguna Google,5,respon nya cepet,2025-05-18 14:59:56
a3d96983-f269-49f7-a642-4699fb4bda9b,Pengguna Google,5,sangat membantu,2025-05-18 13:45:51
0af2d23e-e3ba-443c-85b7-6504281abd61,Pengguna Google,4,ngecek pesanan obat di halodoc bgaimana ya? obatku belum sampai pdhal sudah lewat tgl perkiraan sampainya,2025-05-18 12:22:10
abc13ad2-d8ca-4d76-bca0-ee6f15fa4a3a,Pengguna Google,5,Bagus dan sangat membantu. Apalagi untuk di daerah pedalaman kaya saya.,2025-05-18 11:20:48
35998068-6163-47dd-ba04-24e17f202de8,Pengguna Google,5,applikasi sangat membantu sekali terimakasih halodoc,2025-05-18 10:38:10
84f28229-ca3c-4502-8283-311bea206236,Pengguna Google,5,sangat membantu,2025-05-18 10:36:02
c6ca9f1f-5db3-431a-8c2c-1feef4319e2a,Pengguna Google,1,"lucu sekelas halodoc apotik principal batalin orderan, padahal driver sudah menuju lokasi. parah halodoc",2025-05-18 08:35:40
4f507427-ec3d-42ca-8661-755cff5d6e6f,Pengguna Google,5,bagus,2025-05-18 07:55:23
8cb939f7-d5e4-415c-acf3-06b1c5af0fdd,Pengguna Google,5,membabtu sekali untuk kami yang jauh dari faskes,2025-05-17 21:23:16
e84f853a-e639-4243-bfb9-e2b0fa830680,Pengguna Google,5,membantu saat sakit darurat tanpa harus ke rumah sakit,2025-05-17 19:37:57
5b18ab98-bfdd-43d1-ba82-2390fcc5bfa5,Pengguna Google,5,sangat membantu untuk dunia medis dan pasien mode online,2025-05-17 18:25:05
7782d4a4-1ec0-4702-b71f-8b02549b21d4,Pengguna Google,5,obat asli dan pengantaran tepat waktu,2025-05-17 17:35:42
b6dccd23-4bb0-4e77-87c4-e2c9e9f45104,Pengguna Google,5,Aplikasi yang sangat membantu,2025-05-17 16:49:11
0563d0c6-49ff-4ac4-921f-cf266a50e0d4,Pengguna Google,5,bagus,2025-05-17 16:46:09
a1bd1b7e-79e4-4160-be02-62e047d4daa3,Pengguna Google,5,keren pelayanan an pokoknya solusi berobat dari rumah deh,2025-05-17 16:30:30
b8bcf32e-c6b6-469d-bd42-1599f952f001,Pengguna Google,4,sangat membantu sekali,2025-05-17 14:48:36
e909fb13-104a-45b9-9c15-d1f40705ef60,Pengguna Google,5,sangat membantu dan sangat cepat respon nya terimakasih hallodoc,2025-05-17 14:41:30
4f845c22-cc73-4039-9101-3eed1e6bb806,Pengguna Google,1,"ga jelas dokternya, saya sudah bayar tapi tiba2 muncul notifikasi dokter sibuk, trus tiba2 chatnya berakhir dan uang tidak kembali",2025-05-17 14:25:13
44ee3830-aaf8-4606-a881-291e5a805c42,Pengguna Google,5,the best...,2025-05-17 13:37:27
11ca8cdd-a821-43d9-a60d-a0a0d0e2a5cc,Pengguna Google,5,good news,2025-05-17 13:18:32
f0b0cbc1-0761-4935-94bd-dcfa95692095,Pengguna Google,5,membantu,2025-05-17 12:59:19
fd21f635-b360-4719-bdf8-5313f39a4d42,Pengguna Google,5,sangat² membantu,2025-05-17 12:43:42
76dce635-2997-4a68-82c0-ce05ce7c9d70,Pengguna Google,5,sangat membantu sekali dan begitu lengkap penjelasannya,2025-05-17 09:57:23
28cfbf25-2104-4a42-9366-696d9557d1d9,Pengguna Google,5,bagus,2025-05-17 06:16:27
eed54ae6-bb7c-4198-b9ab-bbc59981b47c,Pengguna Google,5,good,2025-05-17 01:55:49
3e7bb83b-9bcf-4ffa-abdb-1aa5dc872e4f,Pengguna Google,5,sangat membantu dalam hal darurat butuh konsultasi dokter online,2025-05-17 01:27:53
efc45504-d461-4f0c-9a31-25730e9aaa54,Pengguna Google,5,sangat baik sekali,2025-05-16 20:54:56
9f2314f9-96ce-4376-b09b-9669ddad2496,Pengguna Google,5,sangat bagus,2025-05-16 18:10:15
3bb9ef61-e710-4401-bb4e-4bc1c5c56de5,Pengguna Google,5,baik dokternya gercep,2025-05-16 17:42:09
2e10e842-0d04-4c6a-a6e8-33ff1df499c5,Pengguna Google,5,Bantu banget apalagi kalau kena penyakit yang langganan kyk batuk pilek amandel dll.. nggak usah ngantri dan bisa kapan aja.,2025-05-16 16:03:01
d7a6666e-fc64-46c8-ad8a-41ff12df89aa,Pengguna Google,5,sangat membantu,2025-05-16 15:42:10
389a0755-1e5c-47d6-bc07-0aa84760ccfb,Pengguna Google,5,Sangat membantu,2025-05-16 13:55:09
c0d25ded-4e69-4858-93d9-f7db12c00f7c,Pengguna Google,5,"Konsul halodoc dgn dr.Wilujeng Anggraini,Sp.PD di 2024,qadarullah perlu Konsul lanjutan di 2025, Alhamdulillah sangat puas dan terbantu👍semoga app Halodoc juga makin berkembang",2025-05-16 12:50:30
d8443e2a-5506-400d-be2f-52d3af8c1573,Pengguna Google,5,sangat membantu,2025-05-16 12:13:46
a6018f7e-0fae-435a-b7e5-e5e6411eddba,Pengguna Google,5,Baik aplikasinya dan saya melakukan konsultasi secara online sangat memuaskan terimakasih halodoc,2025-05-16 11:07:49
78d7c627-bfa6-401e-8a90-610e90b58283,Pengguna Google,5,mantap respon cepat terimakasih,2025-05-16 10:59:38
b59995db-0003-4641-a0d7-2b0bdfd31341,Pengguna Google,5,"sangat ramah, sangat akurat, cepat responnya",2025-05-16 06:23:45
9e73496f-7cc3-4377-80ba-1e48a66d8f59,Pengguna Google,5,pelayanan nya baik banget dan jelas,2025-05-15 21:43:15
69dd319b-eea4-4a1f-a706-1c2ff362d93c,Pengguna Google,5,"mudah digunakan, dan cepat dalam pengiriman",2025-05-15 21:30:25
c60dbfa2-e3b9-476c-89eb-a58bf4e16378,Pengguna Google,5,ada hallodoc membantu kami dalam memesan obat kalo males keluar rumah.,2025-05-15 21:26:20
fa8e6a74-7cd0-43fd-a247-21cdd5761a9c,Pengguna Google,5,make it easy,2025-05-15 20:18:30
93f44fc1-717b-47d2-af0e-5ad3e1ec44c3,Pengguna Google,5,membantu sekali,2025-05-15 19:32:49
8bc9112b-32cf-4fea-9259-752ece31210b,Pengguna Google,5,"mungkin emang akunya yang belum siap konsul ke psikolog mereka, atau akunya aja yang salah. tapi pas konsul sama salah satu psikolog mereka bukannya tambah tenang, malah makin dapet tekanan, hehe mungkin memang aku aja yang salah, tapi makasih buat psikolognya udah kasih saran, makanya aku kasih bintang 5",2025-05-15 18:03:36
2b82a4a8-d99a-41ba-a313-a36ab6159251,Pengguna Google,5,"sangat bagus dan membantu, bisa konsultasi dengan dokter kapan saja.",2025-05-15 12:08:43
7085c892-3d1f-4438-b108-6312be7d2f65,Pengguna Google,5,Sangat membantu,2025-05-15 12:00:22
876365a7-6bd0-41e2-bcd3-048518e82a2b,Pengguna Google,5,durasinya kurang panjang minimal 45 menit,2025-05-15 11:08:37
f75744b0-1ac9-4096-9ac4-db40bdf05fd1,Pengguna Google,5,good,2025-05-15 09:11:53
4dbc31c7-363f-43d0-bf21-81b18ece0edb,Pengguna Google,5,Fast Respon 👍👍👍,2025-05-15 05:50:07
6415404b-fc11-4970-8fb7-91f239ac42cb,Pengguna Google,4,"lama kelamaan tidak ada bedanya saya bicara dengan AI karena penulisan yang sudah disusun sebelumnya. Saya konsultasi dengan berbagai dokter juga template jawabannya pun hampir sama. Apa karena harganya yang cuma 60.000, sehingga memang seharusnya layanan harus cepat? Kalau bisa berilah tanda bahwa konsultasi tersebut dijawab dengan manusia, seperti Voice Note atau semacamnya. Saya tahu dokter sesibuk itu kalau harus melayani dengan cara seperti ini, tapi ini memberikan rasa aman.",2025-05-15 05:13:25
b04059c7-d7f4-47ab-9cf7-7848a49de4bd,Pengguna Google,5,"Sejauh ini Konsul sama dokter responnya cepet, 30 menit berasa cukup bangettt",2025-05-15 00:01:36
8b7b30c3-7e33-456f-8c54-5cc1292a06c5,Pengguna Google,5,"solusi konsultasi online, dokternya ramah, menjelaskan dengan baik",2025-05-14 22:25:12
12a4c2c0-314c-4fec-9d56-8a52e7c2f845,Pengguna Google,4,"sofar, dokter baik dan komunikasi nya jelas. banyak pengalaman. dan skincare sangat cocok untuk kondisi gejala",2025-05-14 19:50:18
a2fba815-ee2e-4334-b428-c58641695f7e,Pengguna Google,5,sangat membantu... terima kasih banyak 🫰,2025-05-14 18:41:45
bd8f109b-d7c4-47f0-99bc-4ee47c344ad2,Pengguna Google,5,sangat membantu,2025-05-14 15:57:14
d89ec0b4-5b44-403d-b4f2-3a2240ee926d,Pengguna Google,5,bagus,2025-05-14 15:24:31
5a38785a-2031-4583-9602-fe8ff03bcab7,Pengguna Google,5,mudah dioperasikan walau saya lqnsia,2025-05-14 12:50:35
61c9be0f-bfe0-4af8-9cad-1c686e94180e,Pengguna Google,5,menyenangkan dan konsultasi dengan dokternya pun aman,2025-05-14 11:56:02
